year,state,quarter,suppression,totalRX
2019,TN,3,T,0
2019,TN,4,F,365429
2019,TN,4,T,0
2019,TX,1,F,576957
2019,TX,1,T,0
2019,TX,2,F,581751
2019,TX,2,T,0
2019,TX,3,F,585934
2019,TX,3,T,0
2019,TX,4,F,572856
2019,TX,4,T,0
2019,UT,1,F,45250
2019,UT,1,T,0
2019,UT,2,F,50518
2019,UT,2,T,0
2019,UT,3,F,50120
2019,UT,3,T,0
2019,UT,4,F,48473
2019,UT,4,T,0
2019,VA,1,F,363089
2019,VA,1,T,0
2019,VA,2,F,426793
2019,VA,2,T,0
2019,VA,3,F,460234
2019,VA,3,T,0
2019,VA,4,F,468828
2019,VA,4,T,0
2019,VT,1,F,24909
2019,VT,1,T,0
2019,VT,2,F,25220
2019,VT,2,T,0
2019,VT,3,F,24408
2019,VT,3,T,0
2019,VT,4,F,24889
2019,VT,4,T,0
2019,WA,1,F,376070
2019,WA,1,T,0
2019,WA,2,F,380197
2019,WA,2,T,0
2019,WA,3,F,396696
2019,WA,3,T,0
2019,WA,4,F,369855
2019,WA,4,T,0
2019,WI,1,F,222827
2019,WI,1,T,0
2019,WI,2,F,223868
2019,WI,2,T,0
2019,WI,3,F,220063
2019,WI,3,T,0
2019,WI,4,F,220728
2019,WI,4,T,0
2019,WV,1,F,264909
2019,WV,1,T,0
2019,WV,2,F,265653
2019,WV,2,T,0
2019,WV,3,F,260482
2019,WV,3,T,0
2019,WV,4,F,276600
2019,WV,4,T,0
2019,WY,1,F,5497
2019,WY,1,T,0
2019,WY,2,F,5550
2019,WY,2,T,0
2019,WY,3,F,5079
2019,WY,3,T,0
2019,WY,4,F,5394
2019,WY,4,T,0
